"STATION","DATE","DEWP","DEWP_ATTRIBUTES","ELEVATION","FRSHTT","GUST","LATITUDE","LONGITUDE","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","MXSPD","NAME","PRCP","PRCP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","SNDP","STP","STP_ATTRIBUTES","TEMP","TEMP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES"
"01086099999","2015-09-03","  38.9","24","149.35","010000","999.9","70.600256","29.692678","  45.1"," ","  38.7"," "," 21.4","BATSFJORD, NO","99.99"," ","1010.8"," 9","999.9","992.5"," 9","  42.6","24","  6.2","13","  7.9","24"
"01086099999","2015-09-04","  37.2","23","149.35","010000","999.9","70.600256","29.692678","  47.5"," ","  36.3","*"," 21.4","BATSFJORD, NO","99.99"," ","1004.0","10","999.9","985.9","10","  42.5","23","  6.2","13"," 11.2","22"
"01086099999","2015-09-05","  37.1","24","149.35","000000","999.9","70.600256","29.692678","  46.4","*","  35.2"," "," 17.5","BATSFJORD, NO"," 0.00","I","1008.7","19","999.9","990.5","19","  42.2","24","999.9"," 0","  8.3","23"
"01086099999","2015-09-06","  42.0","24","149.35","110000","999.9","70.600256","29.692678","  44.6"," ","  40.1","*"," 15.9","BATSFJORD, NO","99.99"," ","1009.0","19","999.9","990.8","19","  42.7","24","  3.4"," 5"," 11.6","24"
"01086099999","2015-09-07","  37.9","24","149.35","010000","999.9","70.600256","29.692678","  43.2"," ","  39.2","*","  8.0","BATSFJORD, NO","99.99"," ","1012.2","16","999.9","993.9","16","  41.3","24","  6.2"," 7","  4.4","24"
"01086099999","2015-09-08","  39.3","24","149.35","010000","999.9","70.600256","29.692678","  48.2","*","  39.0"," "," 25.3","BATSFJORD, NO","99.99"," ","1013.1","15","999.9","994.9","15","  44.2","24","  6.2"," 9"," 15.4","24"
"01086099999","2015-09-09","  45.0","24","149.35","010000"," 45.1","70.600256","29.692678","  49.6"," ","  43.3"," "," 38.9","BATSFJORD, NO","99.99"," ","1013.2","16","999.9","995.1","16","  48.1","24","  6.2"," 8"," 26.7","24"
"01086099999","2015-09-10","  43.7","24","149.35","010000"," 44.1","70.600256","29.692678","  51.8","*","  46.4","*"," 36.9","BATSFJORD, NO","99.99"," ","1023.5","14","999.9","005.3","14","  49.1","24","  6.2","10"," 24.8","24"
"01086099999","2015-09-11","  43.7","24","149.35","000000","999.9","70.600256","29.692678","  59.5"," ","  45.7","*"," 14.0","BATSFJORD, NO"," 0.00","I","1028.2","16","999.9","010.0","16","  52.1","24","  6.2"," 4","  7.5","23"
"01086099999","2015-09-12","  43.8","18","149.35","000000","999.9","70.600256","29.692678","  55.6"," ","  45.7"," ","  7.8","BATSFJORD, NO"," 0.00","I","1027.9","12","999.9","009.6","12","  49.7","18","999.9"," 0","  3.9","18"
"01086099999","2015-09-13","  45.0","12","149.35","100000","999.9","70.600256","29.692678","  50.2"," ","  44.1"," ","  7.8","BATSFJORD, NO"," 0.00","I","1026.3"," 5","999.9","007.9"," 5","  46.0","12","  3.3"," 6","  3.6","12"
"01086099999","2015-09-14","  44.2","18","149.35","000000","999.9","70.600256","29.692678","  56.5"," ","  43.2"," "," 18.1","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  50.7","18","  6.2"," 8"," 11.2","18"
"01086099999","2015-09-15","  45.7","21","149.35","000000","999.9","70.600256","29.692678","  59.2"," ","  44.4"," "," 14.0","BATSFJORD, NO"," 0.00","I","1017.5"," 7","999.9","999.4"," 7","  52.4","21","999.9"," 0","  8.1","21"
"01086099999","2015-09-16","  45.2","24","149.35","100000","999.9","70.600256","29.692678","  60.8","*","  45.9","*"," 19.4","BATSFJORD, NO"," 0.00","I","1013.9"," 9","999.9","995.8"," 9","  52.6","24","999.9"," 0"," 10.8","24"
"01086099999","2015-09-17","  43.5","24","149.35","110000","999.9","70.600256","29.692678","  46.4","*","  40.8","*","  9.7","BATSFJORD, NO","99.99"," ","1013.2"," 9","999.9","995.0"," 9","  44.3","24","  6.1","15","  6.2","24"
"01086099999","2015-09-18","  38.4","24","149.35","010000","999.9","70.600256","29.692678","  45.0","*","  39.2","*"," 27.2","BATSFJORD, NO","99.99"," ","1009.7","10","999.9","991.5","10","  42.4","24","  6.2","14"," 13.0","24"
"01086099999","2015-09-19","  44.8","24","149.35","010000"," 40.0","70.600256","29.692678","  47.7"," ","  43.9"," "," 33.0","BATSFJORD, NO","99.99"," "," 998.1","20","999.9","980.3","20","  46.5","24","  6.2"," 4"," 15.3","24"
"01086099999","2015-09-20","  47.3","24","149.35","110000","999.9","70.600256","29.692678","  50.0"," ","  45.3","*","  9.9","BATSFJORD, NO","99.99"," ","1009.0","19","999.9","991.0","19","  47.3","24","  0.6"," 5","  4.5","23"
"01086099999","2015-09-21","  41.0","24","149.35","000000","999.9","70.600256","29.692678","  45.3"," ","  41.0","*"," 11.7","BATSFJORD, NO"," 0.00","I","1019.0","12","999.9","000.7","12","  43.5","24","  6.2","12","  6.1","24"
"01086099999","2015-09-22","  42.2","24","149.35","000000","999.9","70.600256","29.692678","  48.2"," ","  40.8"," "," 17.5","BATSFJORD, NO"," 0.00","I","1016.1","10","999.9","997.8","10","  44.6","24","  6.2","14","  6.7","24"
"01086099999","2015-09-23","  46.2","24","149.35","110000","999.9","70.600256","29.692678","  51.8","*","  43.0"," "," 15.9","BATSFJORD, NO","99.99"," ","1008.3","11","999.9","990.3","11","  48.3","24","  5.6","13","  8.7","24"
"01086099999","2015-09-24","  45.1","24","149.35","010000","999.9","70.600256","29.692678","  52.5"," ","  45.0","*"," 18.1","BATSFJORD, NO","99.99"," ","1008.6","11","999.9","990.6","11","  49.0","24","  6.2","12"," 13.1","24"
"01086099999","2015-09-25","  43.3","24","149.35","000000","999.9","70.600256","29.692678","  52.2"," ","  44.2"," "," 13.0","BATSFJORD, NO"," 0.00","I","1008.2","10","999.9","990.1","10","  47.3","24","  6.2","12","  7.7","23"
"01086099999","2015-09-26","  45.1","24","149.35","010000","999.9","70.600256","29.692678","  52.7"," ","  44.6","*"," 11.7","BATSFJORD, NO","99.99"," ","1006.2","19","999.9","988.2","19","  48.0","24","  6.2"," 5","  4.4","23"
"01086099999","2015-09-27","  43.6","24","149.35","010000","999.9","70.600256","29.692678","  45.9","*","  40.5","*"," 19.4","BATSFJORD, NO","99.99"," ","1019.2","18","999.9","000.9","18","  43.9","24","  6.2"," 6"," 15.1","24"
"01086099999","2015-09-28","  35.7","24","149.35","010000","999.9","70.600256","29.692678","  42.8","*","  37.2","*"," 27.2","BATSFJORD, NO","99.99"," ","1032.8","12","999.9","014.0","12","  39.2","24","  6.1","12"," 11.1","24"
"01086099999","2015-09-29","  39.5","24","149.35","010000"," 46.0","70.600256","29.692678","  48.2","*","  37.4"," "," 35.9","BATSFJORD, NO","99.99"," ","1019.0"," 9","999.9","000.6"," 9","  44.3","24","  6.2","15"," 26.0","24"
"01086099999","2015-09-30","  33.9","24","149.35","010000"," 38.1","70.600256","29.692678","  45.5","*","  35.1","*"," 27.2","BATSFJORD, NO","99.99"," ","1002.7"," 9","999.9","984.5"," 9","  39.7","24","  6.2","15"," 19.6","24"
"01086099999","2015-10-01","  30.6","24","149.35","010000","999.9","70.600256","29.692678","  38.5"," ","  30.9","*"," 23.3","BATSFJORD, NO","99.99"," "," 998.9","15","999.9","980.6","15","  34.7","24","  6.2"," 8"," 12.1","24"
"01086099999","2015-10-02","  29.2","24","149.35","011000","999.9","70.600256","29.692678","  36.0"," ","  28.4"," "," 11.7","BATSFJORD, NO","99.99"," "," 992.3","15","999.9","974.0","15","  32.9","24","  6.3"," 8","  4.6","22"
"01086099999","2015-10-03","  29.0","24","149.35","001000","999.9","70.600256","29.692678","  36.3"," ","  29.3","*"," 21.4","BATSFJORD, NO","99.99"," ","1001.5","19","999.9","983.0","19","  33.0","24","  6.2"," 5"," 11.9","24"
"01086099999","2015-10-04","  28.0","23","149.35","001000","999.9","70.600256","29.692678","  36.7"," ","  27.5","*"," 13.6","BATSFJORD, NO","99.99"," ","1004.1","17","999.9","985.5","17","  31.7","23","999.9"," 0","  7.1","22"
"01086099999","2015-10-05","  30.0","24","149.35","011100"," 26.0","70.600256","29.692678","  37.9"," ","  29.3"," "," 22.0","BATSFJORD, NO","99.99"," ","1016.5","13","999.9","997.8","13","  34.8","24","  6.2","11"," 14.1","24"
"01086099999","2015-10-06","  28.5","24","149.35","011100","999.9","70.600256","29.692678","  38.7"," ","  32.2"," "," 13.6","BATSFJORD, NO","99.99"," ","1029.5","13","999.9","010.6","13","  34.7","24","  6.2","11","  7.3","22"
"01086099999","2015-10-07","  25.2","24","149.35","000000","999.9","70.600256","29.692678","  36.0"," ","  30.0","*","  8.0","BATSFJORD, NO"," 0.00","I","1033.8","10","999.9","014.8","10","  33.1","24","  6.2","14","  3.9","24"
"01086099999","2015-10-08","  26.9","24","149.35","000000","999.9","70.600256","29.692678","  34.7"," ","  28.0","*","  7.0","BATSFJORD, NO"," 0.00","I","1035.3","12","999.9","016.2","12","  32.0","24","  6.2","11","  3.3","23"
"01086099999","2015-10-09","  22.8","24","149.35","000000","999.9","70.600256","29.692678","  32.2"," ","  24.8","*"," 12.0","BATSFJORD, NO"," 0.00","I","1033.8","10","999.9","014.5","10","  28.2","24","  6.2"," 9","  6.6","24"
"01086099999","2015-10-10","  24.4","24","149.35","000000","999.9","70.600256","29.692678","  34.2"," ","  25.5"," "," 19.4","BATSFJORD, NO"," 0.00","I","1025.5","18","999.9","006.6","18","  30.1","24","999.9"," 0"," 10.0","24"
"01086099999","2015-10-11","  32.9","24","149.35","000000","999.9","70.600256","29.692678","  40.6"," ","  28.0"," "," 13.6","BATSFJORD, NO"," 0.00","I","1021.2","19","999.9","002.6","19","  37.5","24","  6.2"," 5","  8.2","24"
"01086099999","2015-10-12","  32.9","24","149.35","000000","999.9","70.600256","29.692678","  41.2"," ","  33.8","*"," 15.5","BATSFJORD, NO"," 0.00","I","1017.7"," 9","999.9","999.1"," 9","  37.7","24","  6.2","12"," 11.6","24"
"01086099999","2015-10-13","  36.7","24","149.35","010000","999.9","70.600256","29.692678","  42.8"," ","  34.7"," "," 18.1","BATSFJORD, NO","99.99"," ","1015.3"," 9","999.9","996.8"," 9","  39.5","24","  6.2","15","  9.8","24"
"01086099999","2015-10-14","  37.8","24","149.35","010000","999.9","70.600256","29.692678","  43.5"," ","  38.8","*"," 18.1","BATSFJORD, NO","99.99"," ","1015.6","10","999.9","997.2","10","  41.1","24","  6.2","14"," 11.2","24"
"01086099999","2015-10-15","  36.3","24","149.35","010000"," 33.0","70.600256","29.692678","  41.9","*","  37.4","*"," 25.3","BATSFJORD, NO","99.99"," ","1011.6","11","999.9","993.2","11","  39.9","24","  6.2"," 9"," 14.4","24"
"01086099999","2015-10-16","  31.2","24","149.35","010000","999.9","70.600256","29.692678","  38.5","*","  32.0","*"," 29.1","BATSFJORD, NO","99.99"," ","1003.8","10","999.9","985.4","10","  35.2","24","  6.2","14"," 19.2","24"
"01086099999","2015-10-17","  34.5","24","149.35","010000","999.9","70.600256","29.692678","  40.8"," ","  32.0"," "," 22.0","BATSFJORD, NO","99.99"," ","1005.2","17","999.9","986.9","17","  37.2","24","  6.2"," 7"," 12.6","24"
"01086099999","2015-10-18","  33.6","24","149.35","010000","999.9","70.600256","29.692678","  41.7","*","  34.9"," "," 15.5","BATSFJORD, NO","99.99"," ","1013.7","18","999.9","995.2","18","  36.9","24","  6.2"," 5","  8.6","24"
"01086099999","2015-10-19","  38.4","24","149.35","010000","999.9","70.600256","29.692678","  43.9"," ","  37.0"," "," 18.1","BATSFJORD, NO","99.99"," ","1015.6"," 9","999.9","997.2"," 9","  41.5","24","  6.2","15"," 14.3","24"
"01086099999","2015-10-20","  35.7","24","149.35","010000","999.9","70.600256","29.692678","  41.9"," ","  34.5","*"," 19.4","BATSFJORD, NO","99.99"," ","1010.6"," 9","999.9","992.2"," 9","  38.4","24","  6.2","15"," 12.7","24"
"01086099999","2015-10-21","  32.9","24","149.35","010000","999.9","70.600256","29.692678","  39.2","*","  33.8","*"," 27.2","BATSFJORD, NO","99.99"," "," 996.7","11","999.9","978.5","11","  35.3","24","  6.2","13"," 19.3","24"
"01086099999","2015-10-22","  34.1","24","149.35","010000","999.9","70.600256","29.692678","  38.7","*","  34.2"," "," 17.5","BATSFJORD, NO","99.99"," "," 987.0","11","999.9","969.0","11","  36.9","24","  6.2","13","  7.6","24"
"01086099999","2015-10-23","  31.8","24","149.35","010000","999.9","70.600256","29.692678","  39.6"," ","  32.2"," ","  9.7","BATSFJORD, NO","99.99"," "," 996.2","11","999.9","978.0","11","  35.8","24","999.9"," 0","  4.5","24"
"01086099999","2015-10-24","  30.7","24","149.35","000000","999.9","70.600256","29.692678","  37.4"," ","  30.9"," "," 33.0","BATSFJORD, NO"," 0.00","I","1001.0","19","999.9","982.7","19","  35.6","24","999.9"," 0"," 20.9","24"
"01086099999","2015-10-25","  34.7","24","149.35","010000","999.9","70.600256","29.692678","  39.4"," ","  35.6","*"," 29.1","BATSFJORD, NO","99.99"," "," 992.5","18","999.9","974.4","18","  37.5","24","  6.2"," 6"," 16.4","24"
"01086099999","2015-10-26","  30.1","24","149.35","000000","999.9","70.600256","29.692678","  37.4","*","  30.2","*"," 18.1","BATSFJORD, NO"," 0.00","I","1000.5"," 9","999.9","982.2"," 9","  33.8","24","  6.2","10"," 11.4","24"
"01086099999","2015-10-27","  25.8","24","149.35","001000"," 42.0","70.600256","29.692678","  33.8","*","  28.4","*"," 29.1","BATSFJORD, NO","99.99"," ","1006.0"," 9","999.9","987.4"," 9","  30.3","24","  5.6","15"," 17.9","24"
"01086099999","2015-10-28","  29.9","24","149.35","001000","999.9","70.600256","29.692678","  34.5"," ","  26.6","*"," 29.9","BATSFJORD, NO","99.99"," ","1009.5","13","999.9","990.9","13","  31.2","24","  4.4","11"," 14.7","24"
"01086099999","2015-10-29","  23.6","24","149.35","001000","999.9","70.600256","29.692678","  31.1"," ","  25.3","*"," 15.9","BATSFJORD, NO","99.99"," ","1021.7","11","999.9","002.8","11","  28.4","24","  5.5","13","  8.6","22"
"01086099999","2015-10-30","  25.8","24","149.35","000000","999.9","70.600256","29.692678","  36.0"," ","  24.3"," "," 28.0","BATSFJORD, NO"," 0.00","I","1024.7","11","999.9","005.8","11","  31.4","24","999.9"," 0"," 15.9","24"
"01086099999","2015-10-31","  21.6","24","149.35","000000","999.9","70.600256","29.692678","  30.9"," ","  21.2","*"," 19.4","BATSFJORD, NO"," 0.00","I","1015.9","18","999.9","997.0","18","  26.0","24","999.9"," 0","  9.4","24"
"01086099999","2015-11-01","  31.2","24","149.35","010000","999.9","70.600256","29.692678","  37.4","*","  21.2"," "," 28.0","BATSFJORD, NO","99.99"," "," 990.4","18","999.9","972.2","18","  34.1","24","  6.2"," 6"," 19.2","24"
"01086099999","2015-11-02","  36.0","24","149.35","010000"," 48.0","70.600256","29.692678","  41.0","*","  35.6"," "," 36.9","BATSFJORD, NO","99.99"," "," 982.3","10","999.9","964.4","10","  38.9","24","  6.2","14"," 20.7","24"
"01086099999","2015-11-03","  33.6","24","149.35","010000"," 35.0","70.600256","29.692678","  39.2"," ","  34.7","*"," 25.3","BATSFJORD, NO","99.99"," "," 993.4","10","999.9","975.3","10","  37.2","24","  6.2"," 9"," 16.0","24"
"01086099999","2015-11-04","  30.6","24","149.35","010000"," 56.9","70.600256","29.692678","  37.8"," ","  33.4","*"," 45.1","BATSFJORD, NO","99.99"," "," 997.7"," 7","999.9","979.4"," 7","  35.6","24","  6.2","16"," 23.3","24"
"01086099999","2015-11-05","  27.7","24","149.35","001000","999.9","70.600256","29.692678","  32.9","*","  27.0","*"," 27.2","BATSFJORD, NO","99.99"," ","1010.3"," 9","999.9","991.7"," 9","  30.3","24","  4.9","15"," 12.2","24"
"01086099999","2015-11-06","  20.9","24","149.35","001000","999.9","70.600256","29.692678","  27.1","*","  18.5","*"," 12.0","BATSFJORD, NO","99.99"," ","1019.3","11","999.9","000.3","11","  24.2","24","  6.1","13","  6.1","23"
"01086099999","2015-11-07","  21.7","24","149.35","000000","999.9","70.600256","29.692678","  30.6","*","  18.5"," "," 21.4","BATSFJORD, NO"," 0.00","I","1014.2","18","999.9","995.4","18","  26.7","24","  6.2"," 6"," 11.2","24"
"01086099999","2015-11-08","  29.9","24","149.35","010000","999.9","70.600256","29.692678","  34.3"," ","  29.1"," "," 25.3","BATSFJORD, NO","99.99"," ","1007.8","18","999.9","989.2","18","  32.8","24","  6.2"," 6"," 19.5","24"
"01086099999","2015-11-09","  27.9","24","149.35","001000","999.9","70.600256","29.692678","  33.3","*","  29.7","*"," 24.1","BATSFJORD, NO","99.99"," ","1005.6"," 9","999.9","987.1"," 9","  31.4","24","  6.2","15"," 19.8","24"
"01086099999","2015-11-10","  28.1","24","149.35","000000","999.9","70.600256","29.692678","  32.2","*","  30.2","*"," 29.1","BATSFJORD, NO"," 0.00","I"," 997.0","10","999.9","978.6","10","  31.3","24","  6.2","14"," 24.1","24"
"01086099999","2015-11-11","  19.9","24","149.35","001000","999.9","70.600256","29.692678","  29.8","*","  21.2","*"," 27.2","BATSFJORD, NO","99.99"," ","1003.3"," 9","999.9","984.6"," 9","  24.7","24","  6.1","15"," 17.5","24"
"01086099999","2015-11-12","  12.9","24","149.35","000000","999.9","70.600256","29.692678","  24.4"," ","  18.0","*"," 15.5","BATSFJORD, NO"," 0.00","I","1012.1","11","999.9","993.0","11","  21.2","24","999.9"," 0","  9.4","24"
"01086099999","2015-11-13","  16.9","24","149.35","001000","999.9","70.600256","29.692678","  26.6","*","  16.9"," "," 27.2","BATSFJORD, NO","99.99"," ","1011.7","10","999.9","992.6","10","  21.4","24","  5.2","10"," 12.3","24"
"01086099999","2015-11-14","  25.6","24","149.35","001000","999.9","70.600256","29.692678","  31.8"," ","  23.2"," "," 29.1","BATSFJORD, NO","99.99"," "," 999.4","19","999.9","980.9","19","  29.2","24","  6.2"," 5"," 20.5","24"
"01086099999","2015-11-15","  28.7","24","149.35","001000","999.9","70.600256","29.692678","  33.8"," ","  28.4","*"," 29.1","BATSFJORD, NO","99.99"," ","1001.3","17","999.9","982.9","17","  31.8","24","  6.0"," 7"," 20.6","24"
"01086099999","2015-11-16","  24.4","24","149.35","001000","999.9","70.600256","29.692678","  28.4","*","  25.5","*"," 19.4","BATSFJORD, NO","99.99"," ","1005.5","11","999.9","986.9","11","  27.0","24","  6.2","13"," 14.8","24"
"01086099999","2015-11-17","  24.4","24","149.35","001000","999.9","70.600256","29.692678","  28.9"," ","  25.2"," "," 23.3","BATSFJORD, NO","99.99"," ","1001.8","13","999.9","983.2","13","  27.5","24","  6.2","11"," 16.6","24"
"01086099999","2015-11-18","  22.0","23","149.35","000000","999.9","70.600256","29.692678","  28.6","*","  24.4"," "," 25.3","BATSFJORD, NO"," 0.00","I"," 996.8","11","999.9","978.3","11","  26.1","23","  6.2","12"," 14.9","23"
"01086099999","2015-11-19","  26.9","24","149.35","001000","999.9","70.600256","29.692678","  34.2","*","  26.6"," "," 19.4","BATSFJORD, NO","99.99"," "," 994.1","10","999.9","975.7","10","  30.1","24","  6.2","14"," 11.0","24"
"01086099999","2015-11-20","  25.9","24","149.35","001000","999.9","70.600256","29.692678","  32.5","*","  23.0","*"," 24.1","BATSFJORD, NO","99.99"," "," 992.8"," 9","999.9","974.4"," 9","  27.8","24","  5.6","15"," 11.9","21"
"01086099999","2015-11-21","  20.4","24","149.35","000000","999.9","70.600256","29.692678","  33.4","*","  18.7","*"," 21.4","BATSFJORD, NO"," 0.00","I"," 996.1","19","999.9","977.5","19","  25.3","24","999.9"," 0"," 11.5","24"
"01086099999","2015-11-22","  20.2","24","149.35","000000","999.9","70.600256","29.692678","  33.1","*","  24.8","*"," 13.6","BATSFJORD, NO"," 0.00","I","1001.5","19","999.9","982.9","19","  29.5","24","999.9"," 0","  8.0","24"
"01086099999","2015-11-23","  13.6","24","149.35","000000","999.9","70.600256","29.692678","  27.9","*","  17.4"," "," 22.9","BATSFJORD, NO"," 0.00","I","1000.3","10","999.9","981.6","10","  22.0","24","999.9"," 0"," 13.7","24"
"01086099999","2015-11-24","  19.9","24","149.35","001000"," 35.9","70.600256","29.692678","  29.3","*","  19.6"," "," 27.2","BATSFJORD, NO","99.99"," "," 994.7","11","999.9","976.1","11","  24.0","24","  6.2","11"," 16.3","24"
"01086099999","2015-11-25","  23.9","24","149.35","001000","999.9","70.600256","29.692678","  32.7","*","  23.0","*"," 22.0","BATSFJORD, NO","99.99"," "," 990.0","10","999.9","971.5","10","  26.6","24","  6.2","14","  9.5","24"
"01086099999","2015-11-26","  22.4","24","149.35","000000","999.9","70.600256","29.692678","  32.9","*","  22.5","*"," 29.9","BATSFJORD, NO"," 0.00","I"," 982.2"," 9","999.9","964.0"," 9","  25.5","24","  6.2","14"," 21.3","24"
"01086099999","2015-11-27","  25.9","24","149.35","001000","999.9","70.600256","29.692678","  31.5","*","  24.1"," "," 25.3","BATSFJORD, NO","99.99"," "," 969.7","13","999.9","951.7","13","  28.9","24","  6.2"," 9"," 10.9","24"
"01086099999","2015-11-28","  21.5","24","149.35","000000","999.9","70.600256","29.692678","  30.6","*","  23.4","*"," 21.4","BATSFJORD, NO"," 0.00","I"," 979.3","17","999.9","961.1","17","  26.8","24","999.9"," 0","  9.4","24"
"01086099999","2015-11-29","  22.5","24","149.35","000000","999.9","70.600256","29.692678","  33.3","*","  21.9","*"," 23.3","BATSFJORD, NO"," 0.00","I"," 981.2","18","999.9","962.9","18","  26.5","24","999.9"," 0"," 15.0","24"
"01086099999","2015-11-30","  25.7","24","149.35","000000","999.9","70.600256","29.692678","  33.1","*","  22.1"," "," 27.2","BATSFJORD, NO"," 0.00","I"," 987.4","10","999.9","969.2","10","  29.2","24","  6.2","14"," 12.4","24"
"01086099999","2015-12-01","  28.9","24","149.35","011000","999.9","70.600256","29.692678","  33.8","*","  30.2","*"," 22.0","BATSFJORD, NO","99.99"," "," 992.2","10","999.9","973.9","10","  31.8","24","  5.5","14","  6.6","24"
"01086099999","2015-12-02","  30.1","24","149.35","011000","999.9","70.600256","29.692678","  34.2"," ","  24.8","*"," 19.4","BATSFJORD, NO","99.99"," "," 996.8"," 8","999.9","978.4"," 8","  31.4","24","  5.5","16","  6.3","23"
"01086099999","2015-12-03","  20.6","24","149.35","001000","999.9","70.600256","29.692678","  27.7","*","  21.0","*"," 29.9","BATSFJORD, NO","99.99"," "," 994.7"," 8","999.9","976.1"," 8","  24.7","24","  6.2","16"," 20.9","23"
"01086099999","2015-12-04","  21.1","22","149.35","000000","999.9","70.600256","29.692678","  28.8"," ","  19.6"," "," 29.1","BATSFJORD, NO"," 0.00","I"," 988.4"," 9","999.9","970.0"," 9","  25.0","22","  6.2","10"," 21.0","22"
"01086099999","2015-12-05","  23.9","24","149.35","000000","999.9","70.600256","29.692678","  32.7"," ","  20.8"," "," 27.2","BATSFJORD, NO"," 0.00","I"," 977.2","19","999.9","959.1","19","  28.3","24","  6.2"," 4"," 17.1","24"
"01086099999","2015-12-06","  27.1","24","149.35","001000","999.9","70.600256","29.692678","  33.8","*","  25.3"," "," 21.4","BATSFJORD, NO","99.99"," "," 964.1","18","999.9","946.2","18","  28.9","24","  4.5"," 6","  9.2","18"
"01086099999","2015-12-07","  28.9","24","149.35","011000","999.9","70.600256","29.692678","  35.6","*","  29.3"," "," 19.0","BATSFJORD, NO","99.99"," "," 980.5"," 9","999.9","962.5"," 9","  32.8","24","  5.7","15"," 11.1","24"
"01086099999","2015-12-08","  23.6","23","149.35","001000","999.9","70.600256","29.692678","  32.5","*","  22.8","*"," 26.0","BATSFJORD, NO","99.99"," ","1002.5"," 9","999.9","983.9"," 9","  29.0","24","  5.9","15"," 18.9","24"
"01086099999","2015-12-09","  20.8","24","149.35","001000","999.9","70.600256","29.692678","  27.9","*","  19.9"," "," 19.6","BATSFJORD, NO","99.99"," "," 998.6","14","999.9","979.9","14","  24.4","24","  5.2"," 5","  9.4","24"
"01086099999","2015-12-10","  20.5","24","149.35","001000"," 42.9","70.600256","29.692678","  29.5","*","  21.2","*"," 31.1","BATSFJORD, NO","99.99"," "," 993.0","10","999.9","974.5","10","  26.2","24","  6.2","14"," 18.3","24"
"01086099999","2015-12-11","  12.1","23","149.35","000000","999.9","70.600256","29.692678","  24.1","*","  14.9","*"," 17.5","BATSFJORD, NO"," 0.00","I"," 998.6","11","999.9","979.7","11","  18.4","23","999.9"," 0","  8.6","22"
"01086099999","2015-12-12","  19.2","24","149.35","001000","999.9","70.600256","29.692678","  28.8"," ","  16.5"," "," 23.3","BATSFJORD, NO","99.99"," "," 995.3","18","999.9","976.6","18","  22.9","24","  6.0"," 6"," 14.1","24"
"01086099999","2015-12-13","  17.3","24","149.35","001000"," 29.9","70.600256","29.692678","  25.5","*","  15.8","*"," 27.2","BATSFJORD, NO","99.99"," "," 999.6","17","999.9","980.8","17","  21.2","24","  6.2"," 6"," 19.7","24"
"01086099999","2015-12-14","  17.2","24","149.35","001000"," 51.1","70.600256","29.692678","  24.8","*","  16.2"," "," 40.8","BATSFJORD, NO","99.99"," "," 995.1"," 6","999.9","976.3"," 6","  20.4","24","  4.8","18"," 23.9","24"
"01086099999","2015-12-15","  15.9","24","149.35","001000"," 34.0","70.600256","29.692678","  24.8","*","  14.4"," "," 33.0","BATSFJORD, NO","99.99"," "," 997.1"," 9","999.9","978.3"," 9","  20.7","24","  5.6","15"," 23.4","24"
"01086099999","2015-12-16","  17.8","24","149.35","011100"," 46.0","70.600256","29.692678","  25.0"," ","  19.0"," "," 35.0","BATSFJORD, NO","99.99"," ","1003.0"," 9","999.9","984.1"," 9","  21.8","24","  4.6","15"," 23.5","24"
"01086099999","2015-12-17","  15.2","24","149.35","001000","999.9","70.600256","29.692678","  24.4","*","  15.8","*"," 23.3","BATSFJORD, NO","99.99"," ","1010.3","11","999.9","991.2","11","  20.0","24","  5.8","11"," 14.3","24"
"01086099999","2015-12-18","  13.9","24","149.35","001000"," 53.0","70.600256","29.692678","  23.5","*","  12.0"," "," 42.0","BATSFJORD, NO","99.99"," ","1001.2","10","999.9","982.2","10","  18.3","24","  3.0","14"," 27.3","24"
"01086099999","2015-12-19","  23.7","24","149.35","001000","999.9","70.600256","29.692678","  34.3"," ","  20.5"," "," 35.0","BATSFJORD, NO","99.99"," "," 990.3","19","999.9","971.9","19","  27.6","24","  5.7"," 5"," 18.7","24"
"01086099999","2015-12-20","  23.2","24","149.35","001000","999.9","70.600256","29.692678","  29.1","*","  24.3","*"," 27.2","BATSFJORD, NO","99.99"," "," 985.1","18","999.9","966.7","18","  26.3","24","  6.2"," 4"," 16.0","24"
"01086099999","2015-12-21","  27.2","24","149.35","001000","999.9","70.600256","29.692678","  32.0","*","  24.4"," "," 17.5","BATSFJORD, NO","99.99"," "," 976.0","10","999.9","958.0","10","  30.0","24","  6.2","14","  9.5","24"
"01086099999","2015-12-22","  26.2","24","149.35","001000","999.9","70.600256","29.692678","  31.5"," ","  28.0","*"," 32.1","BATSFJORD, NO","99.99"," "," 981.2"," 9","999.9","963.0"," 9","  29.7","24","  5.5","15"," 17.7","24"
"01086099999","2015-12-23","  20.2","24","149.35","000000","999.9","70.600256","29.692678","  29.3","*","  21.2","*"," 23.3","BATSFJORD, NO"," 0.00","I"," 992.5"," 9","999.9","974.0"," 9","  24.9","24","  6.2"," 7"," 11.2","24"
"01086099999","2015-12-24","  19.8","24","149.35","000000","999.9","70.600256","29.692678","  25.7","*","  20.3","*"," 38.9","BATSFJORD, NO"," 0.00","I"," 990.8","22","999.9","972.2","22","  22.2","24","999.9"," 0"," 28.7","24"
